Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,MonthName,YearMonth,Quarter,DaysToShip,ProfitMargin,OrderTotal,AOV,Rank,ProfitPerUnit,AvgDealSize,MonthlyTarget,EstimatedPipelineNeeded
8363,CA-2017-147207,2017-01-02,2017-01-04,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.4300000000001,5,0.3,-169.63700000000009,2017,1,Jan,2017-01,2017Q1,2,-0.1857142857142858,1322.75,832.9315714285714,60.0,-33.92740000000002,330.6875,11486.7474975,4567.15
8364,CA-2017-147207,2017-01-02,2017-01-04,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",372.144,3,0.2,27.91080000000001,2017,1,Jan,2017-01,2017Q1,2,0.07500000000000002,1322.75,832.9315714285714,71.0,9.303600000000003,330.6875,11486.7474975,1860.72
8365,CA-2017-137631,2017-04-28,2017-05-02,Standard Class,JL-15235,Janet Lee,Consumer,United States,Kissimmee,Florida,34741,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,751.984,2,0.2,84.59819999999988,2017,4,Apr,2017-04,2017Q2,4,0.11249999999999984,751.984,404.18960000000004,78.0,42.29909999999994,751.984,8976.960322916668,3759.92
8366,CA-2017-157273,2017-01-30,2017-02-02,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.768,4,0.2,60.476800000000026,2017,1,Jan,2017-01,2017Q1,3,0.10000000000000003,604.768,505.4199500000001,291.0,15.119200000000006,604.768,16625.075144791666,3023.84
8367,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,4,0.0,7.3872,2014,9,Sep,2014-09,2014Q3,5,0.27,131.84000000000003,417.26008333333334,1658.0,1.8468,43.94666666666668,16625.075144791666,136.79999999999998
8368,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,2,0.0,9.663199999999998,2014,9,Sep,2014-09,2014Q3,5,0.4699999999999999,131.84000000000003,417.26008333333334,1203.0,4.831599999999999,43.94666666666668,16625.075144791666,102.79999999999998
8369,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,83.92000000000002,5,0.2,31.47,2014,9,Sep,2014-09,2014Q3,5,0.3749999999999999,131.84000000000003,417.26008333333334,1000.0,6.294,43.94666666666668,16625.075144791666,419.6000000000001
8370,CA-2016-118745,2016-06-11,2016-06-16,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,3,0.2,33.85170000000005,2016,6,Jun,2016-06,2016Q2,5,0.037500000000000054,902.712,3533.16675,18.0,11.283900000000017,902.712,16625.075144791666,4513.5599999999995
8371,CA-2016-163972,2016-10-17,2016-10-21,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2,0.15,21.293999999999993,2016,10,Oct,2016-10,2016Q4,4,0.17647058823529407,120.666,137.49015384615385,584.0,10.646999999999997,120.666,16625.075144791666,603.3299999999999
8372,CA-2014-165393,2014-12-27,2014-12-30,First Class,NC-18415,Nathan Cano,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.983999999999999,1,0.8,-8.472800000000003,2014,12,Dec,2014-12,2014Q4,3,-1.7000000000000008,4.983999999999999,518.2052857142857,785.0,-8.472800000000003,4.983999999999999,11486.7474975,24.919999999999995
8373,CA-2016-113726,2016-11-24,2016-12-01,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,33.726600000000005,2016,11,Nov,2016-11,2016Q4,7,0.41000000000000003,82.26,185.82125000000002,720.0,11.242200000000002,82.26,16625.075144791666,411.3
8374,CA-2016-152940,2016-11-10,2016-11-13,First Class,RO-19780,Rose O'Brian,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,1,0.0,4.461000000000002,2016,11,Nov,2016-11,2016Q4,3,0.15000000000000008,29.74,808.6365,1075.0,4.461000000000002,29.74,16625.075144791666,148.7
8375,CA-2015-158701,2015-01-05,2015-01-10,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,6,0.0,23.587200000000003,2015,1,Jan,2015-01,2015Q1,5,0.27,143.51999999999998,366.5661428571429,819.0,3.9312000000000005,71.75999999999999,16625.075144791666,436.79999999999995
8376,CA-2015-158701,2015-01-05,2015-01-10,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,56.16,6,0.2,17.549999999999994,2015,1,Jan,2015-01,2015Q1,5,0.3124999999999999,143.51999999999998,366.5661428571429,973.0,2.924999999999999,71.75999999999999,16625.075144791666,280.79999999999995
8377,CA-2017-156272,2017-03-21,2017-03-27,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Pompano Beach,Florida,33068,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,1,0.2,8.047999999999998,2017,3,Mar,2017-03,2017Q1,6,0.12499999999999997,64.384,578.8604615384615,463.0,8.047999999999998,64.384,8976.960322916668,321.91999999999996
8378,CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,1,0.2,-14.576399999999996,2015,11,Nov,2015-11,2015Q4,6,-0.22499999999999992,304.224,594.364,363.0,-14.576399999999996,101.408,11486.7474975,323.92
8379,CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.552000000000003,3,0.2,5.6376,2015,11,Nov,2015-11,2015Q4,6,0.36249999999999993,304.224,594.364,1395.0,1.8792,101.408,11486.7474975,77.76
8380,CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",223.88799999999998,7,0.2,69.96499999999997,2015,11,Nov,2015-11,2015Q4,6,0.31249999999999994,304.224,594.364,587.0,9.994999999999996,101.408,11486.7474975,1119.4399999999998
8381,CA-2014-103527,2014-09-09,2014-09-14,Second Class,CC-12220,Chris Cortes,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",10.896,3,0.2,3.4049999999999994,2014,9,Sep,2014-09,2014Q3,5,0.31249999999999994,10.896,389.87436363636357,1690.0,1.1349999999999998,10.896,11486.7474975,54.480000000000004
8382,CA-2016-134544,2016-03-17,2016-03-19,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.136200000000006,2016,3,Mar,2016-03,2016Q1,2,-0.23750000000000004,84.784,141.44266666666667,832.0,-10.068100000000003,84.784,16625.075144791666,423.92
8383,CA-2016-163048,2016-02-08,2016-02-15,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,77036,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,241.49999999999997,4,0.3,0.0,2016,2,Feb,2016-02,2016Q1,7,0.0,241.49999999999997,94.64266666666667,261.0,0.0,241.49999999999997,11486.7474975,1207.4999999999998
8384,CA-2016-145135,2016-11-26,2016-11-28,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0.0,14.992499999999996,2016,11,Nov,2016-11,2016Q4,2,0.24999999999999994,73.33,543.7923999999999,945.0,4.997499999999999,36.665,15555.403416666668,299.84999999999997
8385,CA-2016-145135,2016-11-26,2016-11-28,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36,2,0.0,6.4128,2016,11,Nov,2016-11,2016Q4,2,0.48,73.33,543.7923999999999,1268.0,3.2064,36.665,15555.403416666668,66.8
8386,CA-2017-137582,2017-09-04,2017-09-08,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Oakland,California,94601,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,0.2,4.1328,2017,9,Sep,2017-09,2017Q3,4,0.35,11.808,457.3035368421053,1329.0,1.3776,11.808,16625.075144791666,59.04
8387,CA-2015-149601,2015-05-28,2015-06-03,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,16.24,1,0.0,2.436,2015,5,May,2015-05,2015Q2,6,0.15000000000000002,93.78999999999999,376.10999999999996,795.0,2.436,46.894999999999996,15555.403416666668,81.19999999999999
8388,CA-2015-149601,2015-05-28,2015-06-03,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",77.55,5,0.0,21.714000000000002,2015,5,May,2015-05,2015Q2,6,0.28,93.78999999999999,376.10999999999996,792.0,4.3428,46.894999999999996,15555.403416666668,387.74999999999994
8389,CA-2014-139423,2014-11-01,2014-11-05,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,7050,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0.0,22.074799999999996,2014,11,Nov,2014-11,2014Q4,4,0.2899999999999999,76.12,771.4765,561.0,11.037399999999998,76.12,15555.403416666668,380.6
8390,CA-2016-102596,2016-12-27,2016-12-30,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Akron,Ohio,44312,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.184,6,0.2,6.2292,2016,12,Dec,2016-12,2016Q4,3,0.36249999999999993,17.184,217.50924999999998,1241.0,1.0382,17.184,15555.403416666668,85.92
8391,CA-2017-153227,2017-12-04,2017-12-06,First Class,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7623999999999995,2017,12,Dec,2017-12,2017Q4,2,0.49,11.76,409.2301428571428,1271.0,2.8811999999999998,11.76,16625.075144791666,58.8
8392,CA-2017-110625,2017-12-23,2017-12-30,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Danbury,Connecticut,6810,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0.0,9.8856,2017,12,Dec,2017-12,2017Q4,7,0.36,27.46,682.944111111111,772.0,4.9428,27.46,15555.403416666668,137.29999999999998
8393,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,0.0,35.864399999999996,2016,12,Dec,2016-12,2016Q4,5,0.25999999999999995,1517.049,900.97975,750.0,11.954799999999999,379.26225,15555.403416666668,689.6999999999999
8394,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,0.0,48.906000000000006,2016,12,Dec,2016-12,2016Q4,5,0.44000000000000006,1517.049,900.97975,858.0,9.781200000000002,379.26225,15555.403416666668,555.75
8395,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.9499999999999,3,0.0,297.64349999999996,2016,12,Dec,2016-12,2016Q4,5,0.32999999999999996,1517.049,900.97975,22.0,99.21449999999999,379.26225,15555.403416666668,4509.749999999999
8396,CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,366.00899999999996,3,0.3,-47.0583,2016,12,Dec,2016-12,2016Q4,5,-0.1285714285714286,1517.049,900.97975,42.0,-15.686100000000001,379.26225,15555.403416666668,1830.0449999999996
8397,CA-2014-152254,2014-06-30,2014-06-30,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,310.688,7,0.2,108.74079999999998,2014,6,Jun,2014-06,2014Q2,0,0.3499999999999999,310.688,279.3425,563.0,15.534399999999996,310.688,8976.960322916668,1553.4399999999998
8398,US-2014-120236,2014-09-03,2014-09-04,First Class,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,7.679999999999998,5,0.8,-11.52,2014,9,Sep,2014-09,2014Q3,1,-1.5000000000000004,7.679999999999998,256.1356666666666,1613.0,-2.304,7.679999999999998,11486.7474975,38.399999999999984
8399,CA-2017-120061,2017-11-02,2017-11-07,Second Class,SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,45503,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.37199999999999,2,0.3,-35.5136,2017,11,Nov,2017-11,2017Q4,5,-0.22857142857142856,155.37199999999999,1520.7463333333335,334.0,-17.7568,155.37199999999999,15555.403416666668,776.8599999999999
8400,CA-2015-133837,2015-04-13,2015-04-18,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,0.2,0.8057999999999996,2015,4,Apr,2015-04,2015Q2,5,0.07499999999999997,10.744,663.7525714285714,968.0,0.8057999999999996,10.744,16625.075144791666,53.72
8401,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.40000000000003,5,0.2,78.43499999999999,2015,12,Dec,2015-12,2015Q4,4,0.3374999999999999,419.726,284.4196,432.0,15.686999999999998,139.90866666666668,15555.403416666668,1162.0
8402,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",164.646,3,0.1,12.805799999999994,2015,12,Dec,2015-12,2015Q4,4,0.07777777777777775,419.726,284.4196,408.0,4.268599999999998,139.90866666666668,15555.403416666668,823.2299999999999
8403,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,22.68,2,0.0,11.113199999999999,2015,12,Dec,2015-12,2015Q4,4,0.49,419.726,284.4196,1065.0,5.5565999999999995,139.90866666666668,15555.403416666668,113.39999999999999
8404,CA-2016-154067,2016-02-01,2016-02-07,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.539199999999994,2016,2,Feb,2016-02,2016Q1,6,0.45999999999999996,105.52,880.9564545454546,557.0,12.134799999999998,105.52,16625.075144791666,527.5999999999999
8405,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92,4,0.0,5.874399999999994,2017,7,Jul,2017-07,2017Q3,4,0.06999999999999994,469.66,286.14563636363636,867.0,1.4685999999999986,93.932,15555.403416666668,419.59999999999997
8406,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,141.9,5,0.0,58.179,2017,7,Jul,2017-07,2017Q3,4,0.41,469.66,286.14563636363636,453.0,11.6358,93.932,15555.403416666668,709.5
8407,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,39.98,2,0.0,9.1954,2017,7,Jul,2017-07,2017Q3,4,0.23,469.66,286.14563636363636,936.0,4.5977,93.932,15555.403416666668,199.89999999999998
8408,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10001419,Office Supplies,Art,Newell 325,28.91,7,0.0,8.672999999999998,2017,7,Jul,2017-07,2017Q3,4,0.29999999999999993,469.66,286.14563636363636,1278.0,1.2389999999999997,93.932,15555.403416666668,144.54999999999998
8409,CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95000000000002,5,0.0,45.487,2017,7,Jul,2017-07,2017Q3,4,0.26,469.66,286.14563636363636,639.0,9.0974,93.932,15555.403416666668,874.75
8410,CA-2015-134082,2015-12-11,2015-12-17,Standard Class,JK-15640,Jim Kriz,Home Office,United States,San Bernardino,California,92404,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,110.528,4,0.2,38.684799999999996,2015,12,Dec,2015-12,2015Q4,6,0.3499999999999999,110.528,1434.4458333333334,784.0,9.671199999999999,110.528,16625.075144791666,552.64
8411,CA-2016-130820,2016-11-15,2016-11-15,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,27217,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,630.024,4,0.4,-199.50760000000008,2016,11,Nov,2016-11,2016Q4,0,-0.3166666666666668,630.024,208.93760000000003,154.0,-49.87690000000002,630.024,8976.960322916668,3150.12
8412,CA-2016-159765,2016-05-09,2016-05-12,Second Class,TH-21100,Thea Hendricks,Consumer,United States,Salem,Virginia,24153,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,27.86,7,0.0,9.193799999999998,2016,5,May,2016-05,2016Q2,3,0.3299999999999999,27.86,663.7525714285714,1157.0,1.3133999999999997,27.86,8976.960322916668,139.29999999999998
8413,CA-2017-132290,2017-03-10,2017-03-14,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Dallas,Texas,75217,Central,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",933.408,4,0.3,-173.3472,2017,3,Mar,2017-03,2017Q1,4,-0.1857142857142857,933.408,651.7004705882352,299.0,-43.3368,933.408,11486.7474975,4667.04
8414,CA-2016-147109,2016-12-17,2016-12-21,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,76017,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,51.84000000000001,10,0.2,18.144,2016,12,Dec,2016-12,2016Q4,4,0.3499999999999999,217.44000000000003,519.1804,1062.0,1.8143999999999998,108.72000000000001,11486.7474975,259.20000000000005
8415,CA-2016-147109,2016-12-17,2016-12-21,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,76017,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.60000000000002,3,0.2,-6.210000000000015,2016,12,Dec,2016-12,2016Q4,4,-0.03750000000000009,217.44000000000003,519.1804,520.0,-2.070000000000005,108.72000000000001,11486.7474975,828.0000000000001
8416,CA-2017-107265,2017-04-06,2017-04-12,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Marion,Iowa,52302,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,3,0.0,49.97039999999999,2017,4,Apr,2017-04,2017Q2,6,0.4699999999999999,106.32,241.45169230769233,252.0,16.656799999999997,106.32,11486.7474975,531.5999999999999
8417,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,0.2,46.22499999999999,2017,5,May,2017-05,2017Q2,2,0.31249999999999994,805.99,769.3992499999999,644.0,9.244999999999997,161.198,16625.075144791666,739.5999999999999
8418,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,0.0,26.069999999999993,2017,5,May,2017-05,2017Q2,2,0.24999999999999994,805.99,769.3992499999999,526.0,8.689999999999998,161.198,16625.075144791666,521.4
8419,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,1,0.0,63.107,2017,5,May,2017-05,2017Q2,2,0.21999999999999997,805.99,769.3992499999999,127.0,63.107,161.198,16625.075144791666,1434.25
8420,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,0.0,2.6783999999999963,2017,5,May,2017-05,2017Q2,2,0.03999999999999995,805.99,769.3992499999999,728.0,0.6695999999999991,161.198,16625.075144791666,334.79999999999995
8421,CA-2017-118199,2017-05-09,2017-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,2,0.0,87.9912,2017,5,May,2017-05,2017Q2,2,0.44000000000000006,805.99,769.3992499999999,242.0,43.9956,161.198,16625.075144791666,999.8999999999999
8422,CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,3,0.0,4.950000000000001,2017,10,Oct,2017-10,2017Q4,4,0.11000000000000003,2258.28,1173.8452000000002,877.0,1.6500000000000004,564.57,15555.403416666668,225.0
8423,CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,0.0,8.771,2017,10,Oct,2017-10,2017Q4,4,0.4900000000000001,2258.28,1173.8452000000002,1241.0,1.7542000000000002,564.57,15555.403416666668,89.49999999999999
8424,CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,40.48,2,0.0,17.4064,2017,10,Oct,2017-10,2017Q4,4,0.43000000000000005,2258.28,1173.8452000000002,1036.0,8.7032,564.57,15555.403416666668,202.39999999999998
8425,CA-2017-150091,2017-10-12,2017-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,5,0.0,129.29399999999987,2017,10,Oct,2017-10,2017Q4,4,0.059999999999999935,2258.28,1173.8452000000002,179.0,25.858799999999974,564.57,15555.403416666668,10774.5
8426,CA-2016-137652,2016-08-28,2016-08-30,First Class,EB-13750,Edward Becker,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,18.432000000000002,8,0.7,-12.287999999999997,2016,8,Aug,2016-08,2016Q3,2,-0.6666666666666664,18.432000000000002,325.4443,1613.0,-1.5359999999999996,18.432000000000002,15555.403416666668,92.16000000000001
8427,CA-2015-128356,2015-10-02,2015-10-07,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Thornton,Colorado,80229,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",10.944,2,0.2,0.9575999999999998,2015,10,Oct,2015-10,2015Q4,5,0.08749999999999997,10.944,520.2320000000001,1658.0,0.4787999999999999,10.944,16625.075144791666,54.72
8428,CA-2017-167017,2017-11-23,2017-11-25,First Class,DC-12850,Dan Campbell,Consumer,United States,Roseville,Michigan,48066,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.36,2,0.0,0.17439999999999944,2017,11,Nov,2017-11,2017Q4,2,0.03999999999999987,4.36,1028.4756666666667,989.0,0.08719999999999972,4.36,11486.7474975,21.8
8429,US-2017-132220,2017-11-12,2017-11-16,Standard Class,DJ-13510,Don Jones,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,62.352000000000004,6,0.2,-10.911600000000007,2017,11,Nov,2017-11,2017Q4,4,-0.1750000000000001,62.352000000000004,318.67061538461536,912.0,-1.818600000000001,62.352000000000004,16625.075144791666,311.76
